374.1668,-2.7827,408.6920,0.042096
374.3937,-2.7804,408.5670,0.042146
374.6205,-2.7781,408.4422,0.042196
374.8722,-2.7756,408.3040,0.042249
375.0986,-2.7733,408.1804,0.042302
375.3504,-2.7710,408.0435,0.042355
375.5519,-2.7692,407.9344,0.042401
375.7786,-2.7671,407.8123,0.042452
375.9799,-2.7653,407.7044,0.042495
376.2066,-2.7634,407.5834,0.042545
376.4081,-2.7618,407.4762,0.042588
376.6851,-2.7596,407.3296,0.042648
376.8864,-2.7580,407.2237,0.042693
377.1133,-2.7564,407.1049,0.042741
377.3151,-2.7550,406.9998,0.042783
377.5423,-2.7535,406.8820,0.042830
377.7443,-2.7521,406.7778,0.042877
377.9718,-2.7508,406.6614,0.042927
378.1744,-2.7497,406.5585,0.042969
378.4029,-2.7484,406.4437,0.043016
378.6062,-2.7473,406.3426,0.043058
378.8354,-2.7463,406.2301,0.043107
379.0395,-2.7454,406.1309,0.043147
379.2695,-2.7444,406.0204,0.043197
379.4994,-2.7435,405.9108,0.043244
379.7552,-2.7426,405.7900,0.043298
379.9854,-2.7418,405.6820,0.043346
380.2409,-2.7409,405.5627,0.043398
380.4707,-2.7401,405.4559,0.043449
380.6743,-2.7397,405.3618,0.043484
380.9039,-2.7394,405.2561,0.043534
381.1335,-2.7391,405.1512,0.043580
381.3884,-2.7388,405.0354,0.043631
381.5923,-2.7385,404.9434,0.043673
381.8210,-2.7387,404.8406,0.043717
382.0247,-2.7389,404.7495,0.043758
382.2541,-2.7391,404.6474,0.043803
382.4834,-2.7393,404.5457,0.043849
382.6868,-2.7396,404.4560,0.043889
382.9164,-2.7403,404.3553,0.043934
383.1207,-2.7409,404.2664,0.043975
383.3506,-2.7416,404.1667,0.044020
383.5551,-2.7422,404.0785,0.044056
383.7849,-2.7432,403.9799,0.044099
383.9899,-2.7442,403.8924,0.044140
384.2209,-2.7454,403.7944,0.044183
384.4264,-2.7464,403.7076,0.044225
384.6574,-2.7476,403.6107,0.044272
384.8637,-2.7490,403.5244,0.044312
385.0961,-2.7505,403.4278,0.044355
385.3032,-2.7518,403.3421,0.044391
385.5367,-2.7534,403.2460,0.044437
385.7445,-2.7550,403.1609,0.044476
385.9795,-2.7569,403.0651,0.044520
386.1891,-2.7586,402.9804,0.044562
386.4260,-2.7604,402.8856,0.044606
386.6899,-2.7627,402.7813,0.044652
386.9296,-2.7649,402.6880,0.044699
